CombiBarCode+MRP,company,category,brand,BrandForm,SBF,BarCode,UPC,MRP,SLP,RLP,CountOfMRP,Conversion,Combi,Mono,Units
4987176152107_1155,PGHP,Hair Care,Pantene,Pantene 2in1 Bottles,PNTN 2IN1 SS 1000ML,4.98718E+12,8,1155,923.97,962.5,1,Singles,4987176152107_1155_Singles,1,1
4987176152114_1155,PGHP,Hair Care,Pantene,Pantene 2in1 Bottles,PNTN 2IN1 HFC 1000ML,4.98718E+12,8,1155,923.97,962.5,1,Singles,4987176152114_1155_Singles,1,1
4987176152145_408,PGHP,Hair Care,Pantene,Pantene 2in1 Bottles,Pntn 2in1 SS 340ml,4.98718E+12,30,408,356.06,370.91,1,Singles,4987176152145_408_Singles,1,1
4987176154309_252,PGHP,Fabric & Home Care,Ariel,Ariel PerfectWash,Ariel PW Rs.3 6+1,4.98718E+12,6,252,191.99,200,1,Singles,4987176154309_252_Singles,1,1
4987176155023_190,PGHP,Fabric & Home Care,Tide,Tide Base Bags,Tide SHS JR 1.5Kg,4.98718E+12,16,190,168.88,175.92,1,Singles,4987176155023_190_Singles,1,1
4987176155498_5196,PGHP,Baby Care,Pampers,Premium Pants,PC PANTS MD SUMO BOX,4.98718E+12,1,5196,3836.92,3996.92,1,Singles,4987176155498_5196_Singles,1,1
4987176155511_5620,PGHP,Baby Care,Pampers,Premium Pants,PC PANTS LG SUMO BOX,4.98718E+12,1,5620,4150.02,4323.08,1,Singles,4987176155511_5620_Singles,1,1
4987176155535_5620,PGHP,Baby Care,Pampers,Premium Pants,PC PANTS XL SUMO BOX,4.98718E+12,1,5620,4150.02,4323.08,2,Singles,4987176155535_5620_Singles,1,1
4987176155535_5621,PGHP,Baby Care,Pampers,Premium Pants,PC PANTS XL SUMO BOX,4.98718E+12,1,5621,4150.76,4323.85,2,Singles,4987176155535_5621_Singles,1,1
4987176155559_3934,PGHP,Baby Care,Pampers,Premium Pants,PC PANTS XXL MEGA BOX,4.98718E+12,1,3934,2905.01,3026.15,2,Singles,4987176155559_3934_Singles,1,1
4987176155559_4195,PGHP,Baby Care,Pampers,Premium Pants,PC PANTS XXL MEGA BOX,4.98718E+12,1,4195,3097.75,3226.93,2,Singles,4987176155559_4195_Singles,1,1
4987176156020_1699,PGHP,Fabric & Home Care,Ariel,Ariel New Matics,Ariel Mat TL 8 Kg PM,4.98718E+12,1,1699,1510.18,1573.15,1,Singles,4987176156020_1699_Singles,1,1
4987176156037_1870,PGHP,Fabric & Home Care,Ariel,Ariel New Matics,Ariel Mat FL 8 Kg PM,4.98718E+12,1,1870,1662.17,1731.48,1,Singles,4987176156037_1870_Singles,1,1
4987176157065_9,PGHP,Baby Care,Pampers,Pampers Pants-LCPs (1s-2s-4s)-Dlite,RED Pants 1s SM,4.98718E+12,288,9,7.2,7.5,2,Singles,4987176157065_9_Singles,1,1
4987176157065_10,PGHP,Baby Care,Pampers,Pampers Pants-LCPs (1s-2s-4s)-Dlite,RED Pants 1s SM,4.98718E+12,288,10,8.2,8.54,2,Singles,4987176157065_10_Singles,1,1
4987176157072_13,PGHP,Baby Care,Pampers,Pampers Pants-LCPs (1s-2s-4s)-Dlite,RED Pants 1s MD,4.98718E+12,280,13,10.67,11.11,1,Singles,4987176157072_13_Singles,1,1
4987176157072_13,PGHP,Baby Care,Pampers,Pampers Pants-LCPs (1s-2s-4s)-Dlite,RED Pants 1s MD,4.98718E+12,288,13,10.67,11.11,1,Singles,4987176157072_13_Singles,1,1
4987176157096_15,PGHP,Baby Care,Pampers,Pampers Pants-LCPs (1s-2s-4s)-Dlite,RED Pants 1s LG,4.98718E+12,280,15,12.31,12.82,1,Singles,4987176157096_15_Singles,1,1
4987176157096_15,PGHP,Baby Care,Pampers,Pampers Pants-LCPs (1s-2s-4s)-Dlite,RED Pants 1s LG,4.98718E+12,288,15,12.31,12.82,1,Singles,4987176157096_15_Singles,1,1
4987176158819_100,GIL,Oral care,ORAL B,OB Sensitive,OB SENS WHITE B2G1,4.98718E+12,48,100,80,83.34,2,Singles,4987176158819_100_Singles,1,1
4987176158819_106,GIL,Oral care,ORAL B,OB Sensitive,OB SENS WHITE B2G1,4.98718E+12,48,106,84.8,88.34,2,Singles,4987176158819_106_Singles,1,1
4987176159083_60,PGHP,Fabric & Home Care,Ariel Liquid,Ariel Matic Liquid,Ariel Liq Rs.10 FL,4.98718E+12,24,60,50.88,53,1,Singles,4987176159083_60_Singles,1,1
4987176159083_30,PGHP,Fabric & Home Care,Ariel Liquid,Ariel Matic Liquid,Ariel Liq Rs.10 FL 3u,4.98718E+12,48,30,25.44,26.5,1,Singles,4987176159083_30_Singles,1,1
4987176159106_60,PGHP,Fabric & Home Care,Ariel Liquid,Ariel Matic Liquid,Ariel Liq Rs.10 TL,4.98718E+12,24,60,50.88,53,1,Singles,4987176159106_60_Singles,1,1
4987176159106_30,PGHP,Fabric & Home Care,Ariel Liquid,Ariel Matic Liquid,Ariel Liq Rs.10 TL 3u,4.98718E+12,48,30,25.44,26.5,1,Singles,4987176159106_30_Singles,1,1
4987176159144_170,PGHP,Fabric & Home Care,Tide,Tide Ultra Machine,Tide 3in1 Semi 1Kg,4.98718E+12,24,170,151.11,157.41,3,Singles,4987176159144_170_Singles,1,1
4987176159144_180,PGHP,Fabric & Home Care,Tide,Tide Ultra Machine,Tide 3in1 Semi 1Kg,4.98718E+12,24,180,160,166.67,3,Singles,4987176159144_180_Singles,1,1
4987176159144_189,PGHP,Fabric & Home Care,Tide,Tide Ultra Machine,Tide 3in1 Semi 1Kg,4.98718E+12,24,189,167.99,175,3,Singles,4987176159144_189_Singles,1,1
4987176159151_575,PGHP,Fabric & Home Care,Tide,Tide Ultra Machine,Tide 3in1 Semi 3+1Kg,4.98718E+12,6,575,511.1,532.41,3,Singles,4987176159151_575_Singles,1,1
4987176159151_599,PGHP,Fabric & Home Care,Tide,Tide Ultra Machine,Tide 3in1 Semi 3+1Kg,4.98718E+12,6,599,532.43,554.63,3,Singles,4987176159151_599_Singles,1,1
4987176159151_625,PGHP,Fabric & Home Care,Tide,Tide Ultra Machine,Tide 3in1 Semi 3+1Kg,4.98718E+12,6,625,555.54,578.71,3,Singles,4987176159151_625_Singles,1,1
4987176159335_89,PGHP,Fabric & Home Care,Tide,Tide FreshClean,Tide FreshClean 1Kg,4.98718E+12,24,89,79.11,82.41,1,Singles,4987176159335_89_Singles,1,1
4987176159595_1699,PGHP,Fabric & Home Care,Ariel,Ariel New Matics,Ariel Mat 8kg TL,4.98718E+12,2,1699,1510.18,1573.15,1,Singles,4987176159595_1699_Singles,1,1
4987176159908_137,GIL,Oral care,ORAL B,OB Complete Clean,OB CompCln 5+5 Kids + 2CC,4.98718E+12,24,137,109.6,114.17,2,Singles,4987176159908_137_Singles,1,1
4987176159908_155,GIL,Oral care,ORAL B,OB Complete Clean,OB CompCln 5+5 Kids + 2CC,4.98718E+12,24,155,124,129.17,2,Singles,4987176159908_155_Singles,1,1
4987176160416_1464,PGHP,Fabric & Home Care,Tide,Tide Base Bags,Tide Plus 8+4KG,4.98718E+12,2,1464,1301.29,1355.55,3,Singles,4987176160416_1464_Singles,1,1
4987176160416_1479,PGHP,Fabric & Home Care,Tide,Tide Base Bags,Tide Plus 8+4KG,4.98718E+12,2,1479,1314.62,1369.44,3,Singles,4987176160416_1479_Singles,1,1
4987176160416_1519,PGHP,Fabric & Home Care,Tide,Tide Base Bags,Tide Plus 8+4KG,4.98718E+12,2,1519,1350.18,1406.48,3,Singles,4987176160416_1519_Singles,1,1
4987176161642_10,PGHP,Fabric & Home Care,Tide,Tide Bar,Tide Blue Bar Rs10A,4.98718E+12,72,10,8.89,9.26,1,Singles,4987176161642_10_Singles,1,1
4987176161680_5,PGHP,Fabric & Home Care,Tide,Tide Bar,Tide Blue Bar Rs5,4.98718E+12,120,5,4.44,4.63,1,Singles,4987176161680_5_Singles,1,1
4987176161994_349,PGHP,Aircare,AmbiPur,AmbiPur Car Starters,AmbPr CarST Vanilla,4.98718E+12,12,349,279.19,290.83,1,Singles,4987176161994_349_Singles,1,1
4987176162014_349,PGHP,Aircare,AmbiPur,AmbiPur Car Starters,AmbPr CarST Lvndr,4.98718E+12,12,349,279.19,290.83,1,Singles,4987176162014_349_Singles,1,1
4987176162021_349,PGHP,Aircare,AmbiPur,AmbiPur Car Starters,AmbPr CarST Aqua,4.98718E+12,12,349,279.19,290.83,1,Singles,4987176162021_349_Singles,1,1
4987176162045_349,PGHP,Aircare,AmbiPur,AmbiPur Car Starters,AmbPr CarST Citrus,4.98718E+12,12,349,279.19,290.83,1,Singles,4987176162045_349_Singles,1,1
4987176162069_349,PGHP,Aircare,AmbiPur,AmbiPur Car Starters,AmbPr CarST Jasmine,4.98718E+12,12,349,279.19,290.83,1,Singles,4987176162069_349_Singles,1,1
4987176162656_349,PGHP,Skin Care,Olay,Olay Luminous,Mini Lumi Essence 7ml,4.98718E+12,12,349,291.33,303.48,1,Singles,4987176162656_349_Singles,1,1
4987176162762_319,PGHP,Fabric & Home Care,Ariel Liquid,Ariel Matic Liquid,Ariel Liq2L Pouch TL,4.98718E+12,6,319,283.55,295.37,3,Singles,4987176162762_319_Singles,1,1
4987176162762_329,PGHP,Fabric & Home Care,Ariel Liquid,Ariel Matic Liquid,Ariel Liq2L Pouch TL,4.98718E+12,6,329,292.44,304.63,3,Singles,4987176162762_329_Singles,1,1
4987176162762_439,PGHP,Fabric & Home Care,Ariel Liquid,Ariel Matic Liquid,Ariel Liq2L Pouch TL,4.98718E+12,6,439,390.21,406.48,3,Singles,4987176162762_439_Singles,1,1
4987176162779_379,PGHP,Fabric & Home Care,Ariel Liquid,Ariel Matic Liquid,Ariel Liq2L Pouch FL,4.98718E+12,6,379,336.88,350.93,2,Singles,4987176162779_379_Singles,1,1
4987176162779_499,PGHP,Fabric & Home Care,Ariel Liquid,Ariel Matic Liquid,Ariel Liq2L Pouch FL,4.98718E+12,6,499,443.54,462.04,2,Singles,4987176162779_499_Singles,1,1
4987176162816_897,PGHP,Aircare,AmbiPur,AmbiPur Car Gel,CarGel Lav+Lem+Rose,4.98718E+12,8,897,615.06,640.71,1,Singles,4987176162816_897_Singles,1,1
4987176162854_44,GIL,Oral care,ORAL B,OB Kids,OB Kids 3s Val Pack,4.98718E+12,48,44,35.2,36.67,1,Singles,4987176162854_44_Singles,1,1
4987176163189_60,PGHP,Fabric & Home Care,Tide,Tide Naturals,TideNatural Rs10 STR,4.98718E+12,10,60,48.98,51.02,1,Singles,4987176163189_60_Singles,1,1
4987176163745_100,GIL,Oral care,ORAL B,OB Kids,OB KIDS 3S MICKEY,4.98718E+12,48,100,80,83.34,2,Singles,4987176163745_100_Singles,1,1
4987176163745_106,GIL,Oral care,ORAL B,OB Kids,OB KIDS 3S MICKEY,4.98718E+12,48,106,84.8,88.34,2,Singles,4987176163745_106_Singles,1,1
4987176164018_459,PGHP,Fabric & Home Care,Ariel Liquid,Ariel Matic Liquid,Ariel Liq3L Pouch TL,4.98718E+12,4,459,407.99,425,1,Singles,4987176164018_459_Singles,1,1
4987176164032_523,PGHP,Fabric & Home Care,Ariel Liquid,Ariel Matic Liquid,Ariel Liq3L Pouch FL,4.98718E+12,4,523,464.87,484.26,3,Singles,4987176164032_523_Singles,1,1
4987176164032_529,PGHP,Fabric & Home Care,Ariel Liquid,Ariel Matic Liquid,Ariel Liq3L Pouch FL,4.98718E+12,4,529,470.21,489.82,3,Singles,4987176164032_529_Singles,1,1
4987176164032_690,PGHP,Fabric & Home Care,Ariel Liquid,Ariel Matic Liquid,Ariel Liq3L Pouch FL,4.98718E+12,4,690,613.31,638.89,3,Singles,4987176164032_690_Singles,1,1
4987176164032_690,PGHP,Fabric & Home Care,Ariel Liquid,Ariel Matic Liquid,Ariel Liq3L Pouch FL,4.98718E+12,4,690,613.32,638.9,3,Singles,4987176164032_690_Singles,1,1
4987176164056_173,PGHP,Fabric & Home Care,Ariel Liquid,Ariel Matic Liquid,Ariel Liq1L Pouch TL A,4.98718E+12,12,173,153.77,160.18,1,Singles,4987176164056_173_Singles,1,1
4987176164056_149,PGHP,Fabric & Home Care,Ariel Liquid,Ariel Matic Liquid,Ariel Liq1L Pouch TL NW,4.98718E+12,12,149,127.14,132.44,1,Singles,4987176164056_149_Singles,1,1
4987176164070_199,PGHP,Fabric & Home Care,Ariel Liquid,Ariel Matic Liquid,Ariel Liq1L Pouch FL A,4.98718E+12,12,199,169.81,176.89,1,Singles,4987176164070_199_Singles,1,1
4987176164070_199,PGHP,Fabric & Home Care,Ariel Liquid,Ariel Matic Liquid,Ariel Liq1L Pouch FL A,4.98718E+12,12,199,176.88,184.26,1,Singles,4987176164070_199_Singles,1,1
4987176164070_169,PGHP,Fabric & Home Care,Ariel Liquid,Ariel Matic Liquid,Ariel Liq1L Pouch FL NW,4.98718E+12,12,169,144.21,150.22,1,Singles,4987176164070_169_Singles,1,1
4987176164612_230,GIL,Oral care,ORAL B,OB Sensitive,OB SENSITIVE-X RS260 2S,4.98718E+12,72,230,183.99,191.66,2,Singles,4987176164612_230_Singles,1,1
4987176164612_231,GIL,Oral care,ORAL B,OB Sensitive,OB SENSITIVE-X RS260 2S,4.98718E+12,72,231,184.79,192.5,2,Singles,4987176164612_231_Singles,1,1
4987176165282_349,GIL,Grooming,Gillette Mach3,Mach-3 Cart,Mach3 Crt Charcoal 2s,4.98718E+12,72,349,299.13,311.6,1,Singles,4987176165282_349_Singles,1,1
4987176165305_549,GIL,Grooming,Gillette Mach3,Mach-3 Cart,Mach3 Crt Charcoal 4s,4.98718E+12,48,549,470.56,490.18,2,Singles,4987176165305_549_Singles,1,1
4987176165305_649,GIL,Grooming,Gillette Mach3,Mach-3 Cart,Mach3 Crt Charcoal 4s,4.98718E+12,48,649,556.27,579.47,2,Singles,4987176165305_649_Singles,1,1
4987176165329_249,GIL,Personal Care (GIL),Gillette,Gillette Foam,Foam (Charcoal) 200ml,4.98718E+12,24,249,213.42,222.32,2,Singles,4987176165329_249_Singles,1,1
4987176165329_270,GIL,Personal Care (GIL),Gillette,Gillette Foam,Foam (Charcoal) 200ml,4.98718E+12,24,270,231.42,241.07,2,Singles,4987176165329_270_Singles,1,1
4987176165992_60,PGHP,Fabric & Home Care,Tide,Tide Liquid,Tide Liquid 50ML TL A,4.98718E+12,24,60,50.88,53,1,Singles,4987176165992_60_Singles,1,1
4987176165992_60,PGHP,Fabric & Home Care,Tide,Tide Liquid,Tide Liquid 50ML TL A,4.98718E+12,24,60,50.97,53.1,1,Singles,4987176165992_60_Singles,1,1
4987176166005_60,PGHP,Fabric & Home Care,Tide,Tide Liquid,Tide Liquid 50ML FL A,4.98718E+12,24,60,50.88,53,1,Singles,4987176166005_60_Singles,1,1
4987176166371_140,PGHC,Fem Care,Whisper Ultra,Whisper Super Premium Nights,Whspr ON Koala XXL+ 5s,4.98718E+12,48,140,117.89,122.81,1,Singles,4987176166371_140_Singles,1,1
4987176166456_155,PGHC,Fem Care,Whisper Maxi,Whisper Thick,whspr Maxi XLW 15s,4.98718E+12,50,155,130.52,135.96,1,Singles,4987176166456_155_Singles,1,1
4987176166463_85,PGHC,Fem Care,Whisper Maxi,Whisper Thick,whspr Maxi XLW 8s,4.98718E+12,80,85,73.51,76.58,1,Singles,4987176166463_85_Singles,1,1
4987176167064_120,PGHP,Fabric & Home Care,Tide,Tide Base Bags,Tide JR Rs10 A,4.98718E+12,5,120,97.96,102.04,1,Singles,4987176167064_120_Singles,1,1
4987176167064_120,PGHP,Fabric & Home Care,Tide,Tide Base Bags,Tide JR Rs10 C,4.98718E+12,5,120,97.96,102.04,1,Singles,4987176167064_120_Singles,1,1
4987176167088_120,PGHP,Fabric & Home Care,Tide,Tide Base Bags,Tide LM Rs10 A,4.98718E+12,5,120,97.96,102.04,1,Singles,4987176167088_120_Singles,1,1
4987176167088_120,PGHP,Fabric & Home Care,Tide,Tide Base Bags,Tide LM Rs10 C,4.98718E+12,5,120,97.96,102.04,1,Singles,4987176167088_120_Singles,1,1
4987176168399_201,PGHC,Health Care,BabyRub,BabyRub,BABYRUB 50 ML,4.98718E+12,120,201,161.01,167.72,1,Singles,4987176168399_201_Singles,1,1
4987176168399_2412,PGHC,Health Care,BabyRub,BabyRub,BBR 50ML SW PROMO,4.98718E+12,12,2412,1771.17,1845.03,1,Singles,4987176168399_2412_Singles,1,1
4987176168405_117,PGHC,Health Care,BabyRub,BabyRub,BABYRUB 25 ML,4.98718E+12,216,117,93.72,97.63,1,Singles,4987176168405_117_Singles,1,1
4987176168405_2340,PGHC,Health Care,BabyRub,BabyRub,BBR 25ML SW PROMO,4.98718E+12,16,2340,1780.68,1854.93,1,Singles,4987176168405_2340_Singles,1,1
4987176169532_99,PGHP,Skin Care,Olay,Natural Aura Cream,Olay NA IGF 20gm_HTH,4.98718E+12,48,99,79,79,1,Singles,4987176169532_99_Singles,1,1
4987176170347_205,PGHC,Health Care,VCD,VCD,VCD 150,4.98718E+12,32,205,164.22,171.07,1,Singles,4987176170347_205_Singles,1,1
4987176170361_295,PGHC,Health Care,VCD,VCD,VCD 220,4.98718E+12,16,295,236.31,246.16,1,Singles,4987176170361_295_Singles,1,1
4987176170798_144,PGHP,Fabric & Home Care,Tide,Tide Base Bags,Tide JR 1Kg C+Bar Free,4.98718E+12,24,144,128,133.34,1,Singles,4987176170798_144_Singles,1,1
4987176172426_60,GIL,Grooming,Guard,Guard Cart,Guard Cart 6s SBD,4.98718E+12,480,60,47.23,49.2,1,Singles,4987176172426_60_Singles,1,1
4987176172433_33,GIL,Grooming,Guard,Guard Cart,Guard Cart 3s SBD,4.98718E+12,480,33,25.82,26.9,1,Singles,4987176172433_33_Singles,1,1
4987176172440_12,GIL,Grooming,Guard,Guard Cart,Guard Cart 1s New,4.98718E+12,2400,12,9.22,9.6,1,Singles,4987176172440_12_Singles,1,1
4987176173362_144,PGHP,Fabric & Home Care,Tide,Tide Base Bags,Tide LM 1Kg C+Bar Free,4.98718E+12,24,144,126.24,131.5,1,Singles,4987176173362_144_Singles,1,1
4987176173386_0,PGHP,Fabric & Home Care,Tide,Tide Bar,Tide Blue Bar Rs10 120G,4.98718E+12,96,0,0.01,0.01,1,Singles,4987176173386_0_Singles,1,1
4987176173461_55,PGHC,Fem Care,Whisper Ultra,Whisper Super Premium Nights,whspr Ult ON XXXL 2s,4.98718E+12,120,55,0.01,0.01,1,Singles,4987176173461_55_Singles,1,1
4987176173751_80,PGHP,Hair Care,H&S,H&S Sachets,H&S SS 9ml,4.98718E+12,40,80,66,68.75,1,Singles,4987176173751_80_Singles,1,1
4987176173812_61,GIL,Grooming,Guard,Guard Razor,Guard R+3 HTH,4.98718E+12,144,61,48,48,2,Singles,4987176173812_61_Singles,1,1
4987176173812_67,GIL,Grooming,Guard,Guard Razor,Guard R+3 HTH,4.98718E+12,144,67,55.5,55.5,2,Singles,4987176173812_67_Singles,1,1
4987176173812_61,GIL,Grooming,Guard,Guard Razor,Guard R+3 Promo pack,4.98718E+12,144,61,48.52,50.54,1,Singles,4987176173812_61_Singles,1,1
4987176174321_649,PGHC,Fem Care,Whisper Ultra,Whisper Ultra Nights,whspr Ult ON XL+ 44s,4.98718E+12,18,649,484.09,504.28,2,Singles,4987176174321_649_Singles,1,1
4987176174321_675,PGHC,Fem Care,Whisper Ultra,Whisper Ultra Nights,whspr Ult ON XL+ 44s,4.98718E+12,18,675,503.48,524.48,2,Singles,4987176174321_675_Singles,1,1
4987176174352_749,PGHC,Fem Care,Whisper Ultra,Whisper Ultra Clean,whspr Ultra XL+ 60s,4.98718E+12,12,749,558.68,581.98,1,Singles,4987176174352_749_Singles,1,1
4987176174963_1375,PGHP,Fabric & Home Care,Ariel,Ariel New Matics,Ariel Mat TL 6 Kg PM,4.98718E+12,2,1375,1222.18,1273.14,1,Singles,4987176174963_1375_Singles,1,1
4987176174963_1375,PGHP,Fabric & Home Care,Ariel,Ariel New Matics,Ariel Mat TL 6 Kg PM,4.98718E+12,2,1375,1222.19,1273.16,1,Singles,4987176174963_1375_Singles,1,1
4987176174970_1499,PGHP,Fabric & Home Care,Ariel,Ariel New Matics,Ariel Mat FL 6 Kg PM,4.98718E+12,2,1499,1332.4,1387.96,1,Singles,4987176174970_1499_Singles,1,1
4987176174987_855,PGHP,Fabric & Home Care,Ariel,Ariel New Matics,Ariel Mat TL 4kg,4.98718E+12,3,855,759.98,791.67,1,Singles,4987176174987_855_Singles,1,1
4987176174994_970,PGHP,Fabric & Home Care,Ariel,Ariel New Matics,Ariel Mat FL 4kg,4.98718E+12,3,970,862.19,898.14,1,Singles,4987176174994_970_Singles,1,1
4987176175281_10,PGHP,Fabric & Home Care,Tide,Tide Bar,Tide White Bar Rs10B,4.98718E+12,72,10,8.81,9.18,1,Singles,4987176175281_10_Singles,1,1
4987176175281_10,PGHP,Fabric & Home Care,Tide,Tide Bar,Tide White Bar Rs10B,4.98718E+12,72,10,8.89,9.26,1,Singles,4987176175281_10_Singles,1,1
4987176175304_125,PGHP,Fabric & Home Care,Tide,Tide Bar,Tide White Bar 1kg,4.98718E+12,12,125,111.11,115.74,1,Singles,4987176175304_125_Singles,1,1
4987176175366_30,PGHP,Fabric & Home Care,Tide,Tide Bar,Tide Multi Bar Promo,4.98718E+12,20,30,26.67,27.78,1,Singles,4987176175366_30_Singles,1,1
4987176175915_2199,GIL,Oral care,ORAL B,OB POC Handle,OB POC KIDS SPIDERMN,4.98718E+12,6,2199,1819.8,1895.69,1,Singles,4987176175915_2199_Singles,1,1
4987176175922_2199,GIL,Oral care,ORAL B,OB POC Handle,OB POC KIDS FROZEN,4.98718E+12,6,2199,1819.8,1895.69,1,Singles,4987176175922_2199_Singles,1,1
4987176175939_2199,GIL,Oral care,ORAL B,OB POC Handle,OB POC Vitality TC,4.98718E+12,6,2199,1819.8,1895.69,1,Singles,4987176175939_2199_Singles,1,1
4987176175946_2199,GIL,Oral care,ORAL B,OB POC Handle,OB POC KIDS STARWARS,4.98718E+12,6,2199,1819.8,1895.69,1,Singles,4987176175946_2199_Singles,1,1
4987176175953_1999,GIL,Oral care,ORAL B,OB POC Handle,OB POC VitalityCA WT,4.98718E+12,6,1999,1654.29,1723.27,1,Singles,4987176175953_1999_Singles,1,1
4987176175960_1999,GIL,Oral care,ORAL B,OB POC Handle,OB POC VitalityCA BL,4.98718E+12,6,1999,1654.29,1723.27,1,Singles,4987176175960_1999_Singles,1,1
4987176175977_1999,GIL,Oral care,ORAL B,OB POC Handle,OB POC VitalityCA BK,4.98718E+12,6,1999,1654.29,1723.27,1,Singles,4987176175977_1999_Singles,1,1
4987176176257_299,PGHC,Personal Care (OS),Old Spice,Old Spice Deodorants,OS DEO NOMAD,4.98718E+12,48,299,249.59,260,1,Singles,4987176176257_299_Singles,1,1
4987176176271_299,PGHC,Personal Care (OS),Old Spice,Old Spice Deodorants,OS Deo Wolfthorn,4.98718E+12,48,299,249.59,260,1,Singles,4987176176271_299_Singles,1,1
4987176176295_299,PGHC,Personal Care (OS),Old Spice,Old Spice Deodorants,OS Deo Timber,4.98718E+12,48,299,249.59,260,1,Singles,4987176176295_299_Singles,1,1
4987176176318_299,PGHC,Personal Care (OS),Old Spice,Old Spice Deodorants,OS Deo Krakengard,4.98718E+12,48,299,249.59,260,1,Singles,4987176176318_299_Singles,1,1
4987176176332_299,PGHC,Personal Care (OS),Old Spice,Old Spice Deodorants,OS Deo Amber,4.98718E+12,48,299,249.59,260,1,Singles,4987176176332_299_Singles,1,1
4987176176356_299,PGHC,Personal Care (OS),Old Spice,Old Spice Deodorants,OS DEO LIONPRIDE,4.98718E+12,48,299,249.59,260,1,Singles,4987176176356_299_Singles,1,1
4987176176479_195,GIL,Oral care,ORAL B,OB WS Shiny Clean,OB WHLSALE SHINYS CS,4.98718E+12,24,195,106.36,110.8,3,Singles,4987176176479_195_Singles,1,1
4987176176479_198,GIL,Oral care,ORAL B,OB WS Shiny Clean,OB WHLSALE SHINYS CS,4.98718E+12,24,198,108,112.5,3,Singles,4987176176479_198_Singles,1,1
4987176176479_220,GIL,Oral care,ORAL B,OB WS Shiny Clean,OB WHLSALE SHINYS CS,4.98718E+12,24,220,120,125,3,Singles,4987176176479_220_Singles,1,1
4987176176493_195,GIL,Oral care,ORAL B,OB WS Shiny Clean,OB WHLSALE SHINYM CS,4.98718E+12,24,195,106.36,110.8,3,Singles,4987176176493_195_Singles,1,1
4987176176493_198,GIL,Oral care,ORAL B,OB WS Shiny Clean,OB WHLSALE SHINYM CS,4.98718E+12,24,198,108,112.5,3,Singles,4987176176493_198_Singles,1,1
4987176176493_220,GIL,Oral care,ORAL B,OB WS Shiny Clean,OB WHLSALE SHINYM CS,4.98718E+12,24,220,120,125,3,Singles,4987176176493_220_Singles,1,1
4987176176516_198,GIL,Oral care,ORAL B,OB WS Shiny Clean,OB SHINY S 11+2 SENS,4.98718E+12,24,198,116.64,121.5,2,Singles,4987176176516_198_Singles,1,1
4987176176516_220,GIL,Oral care,ORAL B,OB WS Shiny Clean,OB SHINY S 11+2 SENS,4.98718E+12,24,220,129.6,135,2,Singles,4987176176516_220_Singles,1,1
4987176176530_220,GIL,Oral care,ORAL B,OB WS Shiny Clean,OB SHINY M 11+2 SENS,4.98718E+12,24,220,129.6,135,1,Singles,4987176176530_220_Singles,1,1
4987176176578_107,GIL,Oral care,ORAL B,OB 3in1 GP card,Ob 3in1 Mini GPcard,4.98718E+12,24,107,60.42,62.94,1,Singles,4987176176578_107_Singles,1,1
4987176176608_499,GIL,Female Hair Removal,Venus,Venus Razor,Venus Swirl Razor,4.98718E+12,18,499,420.2,437.72,2,Singles,4987176176608_499_Singles,1,1
4987176176608_549,GIL,Female Hair Removal,Venus,Venus Razor,Venus Swirl Razor,4.98718E+12,18,549,462.3,481.58,2,Singles,4987176176608_549_Singles,1,1
4987176176622_499,GIL,Female Hair Removal,Venus,Venus Cart,Venus Swirl Cart 2s,4.98718E+12,40,499,420.2,437.72,3,Singles,4987176176622_499_Singles,1,1
4987176176622_549,GIL,Female Hair Removal,Venus,Venus Cart,Venus Swirl Cart 2s,4.98718E+12,40,549,462.3,481.58,3,Singles,4987176176622_549_Singles,1,1
4987176176622_549,GIL,Female Hair Removal,Venus,Venus Cart,Venus Swirl Cart 2s,4.98718E+12,40,549,470.56,490.18,3,Singles,4987176176622_549_Singles,1,1
4987176176622_599,GIL,Female Hair Removal,Venus,Venus Cart,Venus Swirl Cart 2s,4.98718E+12,40,599,504.4,525.43,3,Singles,4987176176622_599_Singles,1,1
4987176176745_289,PGHC,Personal Care (OS),Old Spice,Old Spice After Shave Atomizer,ATOM LIME 150ML,4.98718E+12,24,289,247.71,258.04,2,Singles,4987176176745_289_Singles,1,1
4987176176745_310,PGHC,Personal Care (OS),Old Spice,Old Spice After Shave Atomizer,ATOM LIME 150ML,4.98718E+12,24,310,265.71,276.79,2,Singles,4987176176745_310_Singles,1,1
4987176176769_221,PGHC,Personal Care (OS),Old Spice,Old Spice After Shave,ASL ORIGINAL 100ML PB,4.98718E+12,96,221,189.42,197.32,2,Singles,4987176176769_221_Singles,1,1
4987176176769_235,PGHC,Personal Care (OS),Old Spice,Old Spice After Shave,ASL ORIGINAL 100ML PB,4.98718E+12,96,235,201.42,209.82,2,Singles,4987176176769_235_Singles,1,1
